date_time,wind_direction,wind_speed,wind_gust,humidity_indoor,humidity_outdoor,temperature_indoor,temperature_outdoor,barometric_pressure,rain_total,rain_total,evaporation_transpiration,wind_chill,heat_index_indoor,heat_index_outdoor,dew_point,humidity_rate_indoor,humidity_rate_outdoor,temperature_rate_indoor,temperature_rate_outdoor,barometric_pressure_rate,rain_total,rain_total,wind_chill_rate,heat_index_indoor_rate,heat_index_outdoor_rate,dew_point_rate,rain_daily,rain_hourly,rain_last_24_hours,ac_degree_heating_daily,ac_degree_cooling_daily,moon_phase,rain_monthly,ac_degree_heating_monthly,ac_degree_cooling_monthly,ac_degree_heating_yearly,ac_degree_cooling_monthly
2017-09-01 00:00:00,234.0,0,0,47,76.7,80.1,75.9,29.978,31.76,0.0,0,75.9,80.608,79.693,68.065,1.025,3.266,-0.157,-0.749,-0.001,31.76,0.0,-0.749,-0.032,-0.345,0.576,0.0,0.0,0.0,0.0,13.318,9.913,0.0,0.023,420.521,1709.498,1657.33
2017-09-01 00:10:00,235.0,0,3,46,76.7,80.1,75.8,29.978,31.76,0.0,0,75.8,80.516,79.593,67.968,-0.097,2.77,-0.133,-0.73,-0.001,31.76,0.0,-0.73,-0.115,-0.387,0.397,0.0,0.0,0.0,0.0,0.081,9.919,0.0,0.0,0.081,1709.498,1657.411
2017-09-01 00:20:00,234.0,0,3,47,76.7,80.1,75.7,29.972,31.76,0.0,0,75.7,80.608,79.493,67.872,0.793,2.345,-0.113,-0.708,-0.006,31.76,0.0,-0.708,-0.018,-0.418,0.248,0.0,0.0,0.0,0.0,0.16,9.926,0.0,0.0,0.16,1709.498,1657.491
2017-09-01 00:30:00,225.0,0,0,48,77.7,80.1,75.5,29.972,31.76,0.0,0,75.5,80.7,79.423,68.054,1.715,2.891,-0.095,-0.788,-0.005,31.76,0.0,-0.788,0.082,-0.424,0.369,0.0,0.0,0.0,0.0,0.24,9.932,0.0,0.0,0.24,1709.498,1657.57
2017-09-01 00:40:00,225.0,0,0,47,76.7,80.1,75.4,29.972,31.76,0.0,0,75.4,80.608,79.193,67.581,0.425,1.588,-0.081,-0.765,-0.004,31.76,0.0,-0.765,-0.026,-0.569,-0.106,0.0,0.0,0.0,0.0,0.317,9.938,0.0,0.0,0.317,1709.498,1657.648
2017-09-01 00:50:00,222.0,0,0,48,76.7,80.1,75.3,29.968,31.76,0.0,0,75.3,80.7,79.093,67.485,1.275,1.344,-0.068,-0.745,-0.007,31.76,0.0,-0.745,0.063,-0.579,-0.184,0.0,0.0,0.0,0.0,0.394,9.944,0.0,0.0,0.394,1709.498,1657.725
2017-09-01 01:00:00,222.0,0,1,47,77.7,80.1,75.3,29.974,31.76,0.0,0,75.3,80.608,79.223,67.86,0.175,1.993,-0.058,-0.631,0.0,31.76,0.0,-0.631,-0.031,-0.379,0.165,0.0,0.0,0.0,0.0,0.471,9.951,0.0,0.0,0.471,1709.498,1657.801
2017-09-01 01:10:00,229.0,0,1,47,77.7,80.1,75.2,29.974,31.76,0.0,0,75.2,80.608,79.123,67.764,0.056,1.687,-0.049,-0.622,0.0,31.76,0.0,-0.622,-0.035,-0.408,0.055,0.0,0.0,0.0,0.0,0.547,9.957,0.0,0.0,0.547,1709.498,1657.878
2017-09-01 01:20:00,227.0,0,1,48,76.7,79.9,75.1,29.977,31.76,0.0,0,75.1,80.517,78.893,67.291,0.951,0.476,-0.216,-0.612,0.003,31.76,0.0,-0.612,-0.106,-0.555,-0.394,0.0,0.0,0.0,0.0,0.623,9.963,0.0,0.0,0.623,1709.498,1657.953
2017-09-01 01:30:00,249.0,0,6,47,76.7,79.9,75.0,29.973,31.76,0.0,0,75.0,80.426,78.793,67.194,-0.099,0.404,-0.183,-0.604,-0.002,31.76,0.0,-0.604,-0.172,-0.557,-0.417,0.0,0.0,0.0,0.0,0.698,9.969,0.0,0.0,0.698,1709.498,1658.028
2017-09-01 01:40:00,243.0,1,5,48,76.7,79.9,74.9,29.973,31.76,0.0,0,74.9,80.517,78.693,67.097,0.806,0.341,-0.155,-0.601,-0.002,31.76,0.0,-0.601,-0.065,-0.56,-0.439,0.0,0.0,0.0,0.0,0.772,9.976,0.0,0.0,0.772,1709.498,1658.103
2017-09-01 01:50:00,205.0,0,5,48,77.7,80.1,74.8,29.977,31.76,0.0,0,74.8,80.7,78.723,67.376,0.856,1.16,0.06,-0.606,0.002,31.76,0.0,-0.606,0.137,-0.458,-0.14,0.0,0.0,0.0,0.0,0.846,9.982,0.0,0.0,0.846,1709.498,1658.176
2017-09-01 02:00:00,234.0,0,4,47,77.7,79.9,74.7,29.978,31.76,0.0,0,74.7,80.426,78.623,67.279,-0.219,0.983,-0.12,-0.61,0.003,31.76,0.0,-0.61,-0.127,-0.485,-0.212,0.0,0.0,0.0,0.0,0.919,9.988,0.0,0.0,0.919,1709.498,1658.249
2017-09-01 02:10:00,244.0,0,1,48,77.7,79.9,74.6,29.978,31.76,0.0,0,74.6,80.517,78.523,67.182,0.69,0.833,-0.102,-0.609,0.003,31.76,0.0,-0.609,-0.028,-0.503,-0.268,0.0,0.0,0.0,0.0,0.991,9.994,0.0,0.0,0.991,1709.498,1658.321
2017-09-01 02:20:00,217.0,0,2,48,77.7,79.9,74.5,29.978,31.76,0.0,0,74.5,80.517,78.423,67.085,0.675,0.704,-0.086,-0.607,0.002,31.76,0.0,-0.607,-0.015,-0.517,-0.316,0.0,0.0,0.0,0.0,1.062,10.001,0.0,0.0,1.062,1709.498,1658.393
2017-09-01 02:30:00,223.0,0,2,47,78.7,79.9,74.3,29.981,31.76,0.0,0,74.3,80.426,78.355,67.261,-0.363,1.499,-0.073,-0.701,0.005,31.76,0.0,-0.701,-0.098,-0.506,-0.115,0.0,0.0,0.0,0.0,1.133,10.007,0.0,0.0,1.133,1709.498,1658.464
2017-09-01 02:40:00,235.0,0,0,48,78.7,79.9,74.2,29.981,31.76,0.0,0,74.2,80.517,78.255,67.164,0.598,1.269,-0.062,-0.683,0.004,31.76,0.0,-0.683,-0.001,-0.517,-0.184,0.0,0.0,0.0,0.0,1.203,10.013,0.0,0.0,1.203,1709.498,1658.533
2017-09-01 02:50:00,239.0,0,2,48,78.7,79.9,74.1,29.981,31.76,0.0,0,74.1,80.517,78.155,67.067,0.596,1.088,-0.052,-0.665,0.003,31.76,0.0,-0.665,0.008,-0.523,-0.235,0.0,0.0,0.0,0.0,1.272,10.019,0.0,0.0,1.272,1709.498,1658.602
2017-09-01 03:00:00,231.0,0,0,47,78.7,79.9,74.0,29.984,31.76,0.0,0,74.0,80.426,78.055,66.97,-0.446,0.92,-0.044,-0.656,0.006,31.76,0.0,-0.656,-0.08,-0.536,-0.29,0.0,0.0,0.0,0.0,1.34,10.026,0.0,0.0,1.34,1709.498,1658.67
2017-09-01 03:10:00,217.0,0,1,48,78.7,79.9,73.9,29.984,31.76,0.0,0,73.9,80.517,77.955,66.873,0.512,0.779,-0.037,-0.652,0.005,31.76,0.0,-0.652,0.013,-0.551,-0.339,0.0,0.0,0.0,0.0,1.407,10.032,0.0,0.0,1.407,1709.498,1658.737
2017-09-01 03:20:00,221.0,4,6,48,78.7,79.7,73.9,29.982,31.76,0.0,0,73.9,80.317,77.955,66.873,0.558,0.66,-0.219,-0.552,0.002,31.76,0.0,-0.552,-0.165,-0.466,-0.287,0.0,0.0,0.0,0.0,1.474,10.038,0.0,0.0,1.474,1709.498,1658.804
2017-09-01 03:30:00,221.0,0,5,47,78.7,79.9,73.9,29.982,31.76,0.0,0,73.9,80.426,77.955,66.873,-0.479,0.558,-0.007,-0.463,0.002,31.76,0.0,-0.463,-0.048,-0.391,-0.239,0.0,0.0,0.0,0.0,1.54,10.045,0.0,0.0,1.54,1709.498,1658.871
2017-09-01 03:40:00,245.0,0,4,48,77.7,79.7,73.8,29.982,31.76,0.0,0,73.8,80.317,77.723,66.407,0.498,-0.508,-0.175,-0.479,0.002,31.76,0.0,-0.479,-0.128,-0.547,-0.649,0.0,0.0,0.0,0.0,1.607,10.051,0.0,0.0,1.607,1709.498,1658.937
2017-09-01 03:50:00,201.0,0,2,48,77.7,79.7,73.7,29.984,31.76,0.0,0,73.7,80.317,77.623,66.31,0.516,-0.452,-0.149,-0.499,0.003,31.76,0.0,-0.499,-0.1,-0.56,-0.648,0.0,0.0,0.0,0.0,1.673,10.057,0.0,0.0,1.673,1709.498,1659.003
2017-09-01 04:00:00,251.0,0,1,47,78.7,79.7,73.7,29.992,31.76,0.0,0,73.7,80.226,77.755,66.679,-0.498,0.592,-0.126,-0.422,0.011,31.76,0.0,-0.422,-0.169,-0.345,-0.189,0.0,0.0,0.0,0.0,1.738,10.063,0.0,0.0,1.738,1709.498,1659.068
2017-09-01 04:10:00,337.0,0,5,47,78.7,79.7,73.7,29.992,31.76,0.0,0,73.7,80.226,77.755,66.679,-0.422,0.502,-0.107,-0.358,0.009,31.76,0.0,-0.358,-0.143,-0.292,-0.16,0.0,0.0,0.0,0.0,1.803,10.07,0.0,0.0,1.803,1709.498,1659.134
2017-09-01 04:20:00,350.0,0,2,46,78.7,79.7,73.7,29.996,31.76,0.0,0,73.7,80.136,77.755,66.679,-1.263,0.425,-0.09,-0.303,0.011,31.76,0.0,-0.303,-0.202,-0.247,-0.135,0.0,0.0,0.0,0.0,1.869,10.076,0.0,0.0,1.869,1709.498,1659.199
2017-09-01 04:30:00,360.0,1,4,48,78.7,79.7,73.7,30.002,31.76,0.0,0,73.7,80.317,77.755,66.679,0.652,0.359,-0.076,-0.256,0.015,31.76,0.0,-0.256,-0.016,-0.209,-0.114,0.0,0.0,0.0,0.0,1.934,10.082,0.0,0.0,1.934,1709.498,1659.264
2017-09-01 04:40:00,15.0,4,10,47,77.7,79.7,73.5,30.002,31.76,0.0,0,73.5,80.226,77.423,66.116,-0.276,-0.646,-0.065,-0.402,0.013,31.76,0.0,-0.402,-0.089,-0.487,-0.627,0.0,0.0,0.0,0.0,1.999,10.088,0.0,0.0,1.999,1709.498,1659.33
2017-09-01 04:50:00,360.0,0,12,46,75.7,79.7,73.1,30.004,31.76,0.0,0,73.1,80.136,76.763,64.979,-1.2,-2.441,-0.055,-0.715,0.013,31.76,0.0,-0.715,-0.162,-1.034,-1.604,0.0,0.0,0.0,0.0,2.063,10.095,0.0,0.0,2.063,1709.498,1659.394
2017-09-01 05:00:00,34.0,0,6,46,75.7,79.7,72.7,30.014,31.76,0.0,0,72.7,80.136,76.363,64.592,-1.095,-2.067,-0.046,-0.971,0.021,31.76,0.0,-0.971,-0.144,-1.24,-1.711,0.0,0.0,0.0,0.0,2.124,10.101,0.0,0.0,2.124,1709.498,1659.455
2017-09-01 05:10:00,57.0,6,11,46,75.7,79.7,72.3,30.014,31.76,0.0,0,72.3,80.136,75.963,64.206,-0.911,-1.75,-0.039,-1.196,0.018,31.76,0.0,-1.196,-0.12,-1.424,-1.81,0.0,0.0,0.0,0.0,2.183,10.107,0.0,0.0,2.183,1709.498,1659.513
2017-09-01 05:20:00,50.0,0,12,45,74.7,79.7,71.9,30.021,31.76,0.0,0,71.9,80.048,75.435,63.44,-1.812,-2.38,-0.033,-1.38,0.021,31.76,0.0,-1.38,-0.194,-1.689,-2.229,0.0,0.0,0.0,0.0,2.238,10.114,0.0,0.0,2.238,1709.498,1659.569
2017-09-01 05:30:00,19.0,0,9,45,74.7,79.5,71.7,30.024,31.76,0.0,0,71.7,79.848,75.235,63.247,-1.58,-2.053,-0.215,-1.353,0.021,31.76,0.0,-1.353,-0.355,-1.619,-2.079,0.0,0.0,0.0,0.0,2.291,10.12,0.0,0.0,2.291,1709.498,1659.621
2017-09-01 05:40:00,78.0,0,14,44,72.7,79.5,71.5,30.024,31.76,0.0,0,71.5,79.762,74.784,62.283,-2.244,-3.53,-0.188,-1.322,0.018,31.76,0.0,-1.322,-0.385,-1.773,-2.621,0.0,0.0,0.0,0.0,2.342,10.126,0.0,0.0,2.342,1709.498,1659.673
2017-09-01 05:50:00,49.0,1,13,44,72.7,79.5,71.5,30.038,31.76,0.0,0,71.5,79.762,74.784,62.283,-1.942,-2.933,-0.159,-1.114,0.028,31.76,0.0,-1.114,-0.33,-1.489,-2.193,0.0,0.0,0.0,0.0,2.392,10.132,0.0,0.0,2.392,1709.498,1659.723
2017-09-01 06:00:00,56.0,3,11,44,71.7,79.5,71.4,30.05,31.76,0.0,0,71.4,79.762,74.56,61.795,-1.644,-3.336,-0.135,-1.035,0.035,31.76,0.0,-1.035,-0.279,-1.458,-2.279,0.0,0.0,0.0,0.0,2.442,10.139,0.0,0.0,2.442,1709.498,1659.773
2017-09-01 06:10:00,13.0,3,8,43,71.7,79.5,71.4,30.05,31.76,0.0,0,71.4,79.677,74.56,61.795,-2.329,-2.826,-0.114,-0.877,0.03,31.76,0.0,-0.877,-0.316,-1.235,-1.931,0.0,0.0,0.0,0.0,2.492,10.145,0.0,0.0,2.492,1709.498,1659.822
2017-09-01 06:20:00,55.0,1,9,43,71.7,79.5,71.3,30.051,31.76,0.0,0,71.3,79.677,74.46,61.699,-1.972,-2.393,-0.097,-0.837,0.026,31.76,0.0,-0.837,-0.268,-1.14,-1.726,0.0,0.0,0.0,0.0,2.541,10.151,0.0,0.0,2.541,1709.498,1659.871
2017-09-01 06:30:00,52.0,0,11,43,70.7,79.5,71.0,30.056,31.76,0.0,0,71.0,79.677,74.037,61.014,-1.668,-2.913,-0.082,-0.984,0.027,31.76,0.0,-0.984,-0.227,-1.349,-2.077,0.0,0.0,0.0,0.0,2.59,10.158,0.0,0.0,2.59,1709.498,1659.92
2017-09-01 06:40:00,38.0,0,9,43,69.7,79.3,70.9,30.056,31.76,0.0,0,70.9,79.477,73.816,60.517,-1.379,-3.447,-0.269,-0.926,0.023,31.76,0.0,-0.926,-0.389,-1.355,-2.241,0.0,0.0,0.0,0.0,2.636,10.164,0.0,0.0,2.636,1709.498,1659.967
2017-09-01 06:50:00,90.0,2,13,43,68.7,79.3,70.7,30.07,31.76,0.0,0,70.7,79.477,73.496,59.92,-1.169,-3.856,-0.228,-0.97,0.032,31.76,0.0,-0.97,-0.329,-1.445,-2.456,0.0,0.0,0.0,0.0,2.682,10.17,0.0,0.0,2.682,1709.498,1660.012
2017-09-01 07:00:00,44.0,2,14,42,67.7,79.3,70.6,30.071,31.76,0.0,0,70.6,79.393,73.277,59.413,-1.862,-4.123,-0.193,-0.912,0.028,31.76,0.0,-0.912,-0.352,-1.416,-2.519,0.0,0.0,0.0,0.0,2.726,10.176,0.0,0.0,2.726,1709.498,1660.057
2017-09-01 07:10:00,40.0,2,14,42,66.7,79.3,70.4,30.071,31.76,0.0,0,70.4,79.393,72.96,58.806,-1.578,-4.435,-0.163,-0.954,0.024,31.76,0.0,-0.954,-0.298,-1.492,-2.699,0.0,0.0,0.0,0.0,2.77,10.183,0.0,0.0,2.77,1709.498,1660.1
2017-09-01 07:20:00,46.0,2,13,42,66.7,79.3,70.3,30.074,31.76,0.0,0,70.3,79.393,72.86,58.711,-1.336,-3.766,-0.138,-0.894,0.023,31.76,0.0,-0.894,-0.252,-1.35,-2.371,0.0,0.0,0.0,0.0,2.813,10.189,0.0,0.0,2.813,1709.498,1660.143
2017-09-01 07:30:00,59.0,0,11,42,67.7,79.3,70.1,30.087,31.76,0.0,0,70.1,79.393,72.777,58.937,-1.011,-2.226,-0.117,-0.935,0.032,31.76,0.0,-0.935,-0.204,-1.209,-1.778,0.0,0.0,0.0,0.0,2.854,10.195,0.0,0.0,2.854,1709.498,1660.184
2017-09-01 07:40:00,53.0,6,14,41,66.7,79.3,69.9,30.087,31.76,0.0,0,69.9,79.31,72.46,58.331,-1.84,-2.799,-0.099,-0.972,0.027,31.76,0.0,-0.972,-0.254,-1.311,-2.057,0.0,0.0,0.0,0.0,2.894,10.201,0.0,0.0,2.894,1709.498,1660.225
2017-09-01 07:50:00,63.0,0,13,41,64.7,79.3,69.6,30.093,31.76,0.0,0,69.6,79.31,71.93,57.199,-1.558,-4.155,-0.084,-1.099,0.028,31.76,0.0,-1.099,-0.215,-1.591,-2.759,0.0,0.0,0.0,0.0,2.933,10.208,0.0,0.0,2.933,1709.498,1660.264
2017-09-01 08:00:00,53.0,0,18,41,63.7,79.3,69.5,30.09,31.76,0.0,0,69.5,79.31,71.717,56.673,-1.318,-4.423,-0.071,-1.021,0.021,31.76,0.0,-1.021,-0.182,-1.54,-2.813,0.0,0.0,0.0,0.0,2.97,10.214,0.0,0.0,2.97,1709.498,1660.301
2017-09-01 08:10:00,85.0,0,12,40,62.7,79.2,69.5,30.09,31.76,0.0,0,69.5,79.129,71.605,56.235,-2.04,-4.729,-0.152,-0.864,0.018,31.76,0.0,-0.864,-0.321,-1.414,-2.812,0.0,0.0,0.0,0.0,3.006,10.22,0.0,0.0,3.006,1709.498,1660.337
2017-09-01 08:20:00,49.0,6,15,40,61.7,79.2,69.4,30.098,31.76,0.0,0,69.4,79.129,71.395,55.697,-1.725,-4.837,-0.139,-0.816,0.022,31.76,0.0,-0.816,-0.282,-1.374,-2.829,0.0,0.0,0.0,0.0,3.042,10.227,0.0,0.0,3.042,1709.498,1660.373
2017-09-01 08:30:00,55.0,0,6,40,62.7,79.2,69.5,30.102,31.76,0.0,0,69.5,79.129,71.605,56.235,-1.462,-3.204,-0.118,-0.601,0.023,31.76,0.0,-0.601,-0.239,-0.975,-1.915,0.0,0.0,0.0,0.0,3.078,10.233,0.0,0.0,3.078,1709.498,1660.408
2017-09-01 08:40:00,59.0,0,10,40,61.7,79.2,69.5,30.102,31.76,0.0,0,69.5,79.129,71.495,55.791,-1.237,-3.61,-0.1,-0.511,0.019,31.76,0.0,-0.51,-0.202,-0.926,-2.021,0.0,0.0,0.0,0.0,3.114,10.239,0.0,0.0,3.114,1709.498,1660.444
2017-09-01 08:50:00,79.0,0,12,39,59.7,79.2,69.2,30.098,31.76,0.0,0,69.2,79.049,70.978,54.603,-1.984,-4.85,-0.084,-0.711,0.013,31.76,0.0,-0.711,-0.246,-1.257,-2.786,0.0,0.0,0.0,0.0,3.15,10.245,0.0,0.0,3.15,1709.498,1660.48
2017-09-01 09:00:00,44.0,0,11,39,59.7,79.2,69.1,30.103,31.76,0.0,0,69.1,79.049,70.878,54.509,-1.678,-4.102,-0.071,-0.698,0.016,31.76,0.0,-0.698,-0.208,-1.16,-2.448,0.0,0.0,0.0,0.0,3.184,10.252,0.0,0.0,3.184,1709.498,1660.515
2017-09-01 09:10:00,46.0,0,2,39,57.7,79.2,69.0,30.103,31.76,0.0,0,69.0,79.049,70.566,53.483,-1.422,-5.419,-0.061,-0.685,0.013,31.76,0.0,-0.685,-0.176,-1.282,-3.067,0.0,0.0,0.0,0.0,3.217,10.258,0.0,0.0,3.217,1709.498,1660.548
2017-09-01 09:20:00,49.0,0,10,38,57.7,79.2,68.9,30.107,31.76,0.0,0,68.9,78.97,70.466,53.39,-2.077,-4.568,-0.051,-0.672,0.015,31.76,0.0,-0.672,-0.218,-1.176,-2.674,0.0,0.0,0.0,0.0,3.25,10.264,0.0,0.0,3.25,1709.498,1660.58
2017-09-01 09:30:00,84.0,0,2,38,57.7,79.2,68.8,30.117,31.76,0.0,0,68.8,78.97,70.366,53.296,-1.76,-3.896,-0.043,-0.659,0.022,31.76,0.0,-0.659,-0.185,-1.088,-2.361,0.0,0.0,0.0,0.0,3.282,10.271,0.0,0.0,3.282,1709.498,1660.612
2017-09-01 09:40:00,61.0,0,9,37,57.7,79.2,68.6,30.117,31.76,0.0,0,68.6,78.893,70.166,53.109,-2.381,-3.298,-0.037,-0.746,0.019,31.76,0.0,-0.746,-0.225,-1.109,-2.175,0.0,0.0,0.0,0.0,3.313,10.277,0.0,0.0,3.313,1709.498,1660.644
2017-09-01 09:50:00,22.0,0,10,37,56.7,79.2,68.6,30.119,31.76,0.0,0,68.6,78.893,70.062,52.633,-2.016,-3.703,-0.031,-0.625,0.018,31.76,0.0,-0.625,-0.191,-1.027,-2.268,0.0,0.0,0.0,0.0,3.343,10.283,0.0,0.0,3.343,1709.498,1660.674
2017-09-01 10:00:00,70.0,0,12,37,54.7,79.2,68.5,30.12,31.76,0.0,0,68.5,78.893,69.759,51.566,-1.707,-4.995,-0.026,-0.618,0.016,31.76,0.0,-0.618,-0.161,-1.148,-2.91,0.0,0.0,0.0,0.0,3.373,10.29,0.0,0.0,3.373,1709.498,1660.703
2017-09-01 10:10:00,88.0,0,6,36,54.7,79.2,68.4,30.12,31.76,0.0,0,68.4,78.817,69.659,51.473,-2.351,-4.266,-0.022,-0.615,0.014,31.76,0.0,-0.614,-0.205,-1.067,-2.566,0.0,0.0,0.0,0.0,3.402,10.296,0.0,0.0,3.402,1709.498,1660.733
2017-09-01 10:20:00,27.0,0,5,36,55.7,79.2,68.3,30.133,31.76,0.0,0,68.3,78.817,69.66,51.87,-1.99,-2.663,-0.019,-0.609,0.023,31.76,0.0,-0.609,-0.174,-0.896,-1.79,0.0,0.0,0.0,0.0,3.431,10.302,0.0,0.0,3.431,1709.498,1660.761
2017-09-01 10:30:00,38.0,0,9,36,55.7,79.0,68.2,30.13,31.76,0.0,0,68.2,78.617,69.56,51.777,-1.685,-2.218,-0.191,-0.604,0.017,31.76,0.0,-0.604,-0.322,-0.844,-1.58,0.0,0.0,0.0,0.0,3.458,10.308,0.0,0.0,3.458,1709.498,1660.789
2017-09-01 10:40:00,58.0,0,9,36,58.7,79.0,68.2,30.13,31.76,0.0,0,68.2,78.617,69.871,53.203,-1.427,0.88,-0.176,-0.507,0.014,31.76,0.0,-0.507,-0.288,-0.423,-0.024,0.0,0.0,0.0,0.0,3.485,10.315,0.0,0.0,3.485,1709.498,1660.816
2017-09-01 10:50:00,78.0,0,13,36,58.7,79.0,68.2,30.134,31.76,0.0,0,68.2,78.617,69.871,53.203,-1.208,0.739,-0.149,-0.429,0.016,31.76,0.0,-0.429,-0.243,-0.359,-0.022,0.0,0.0,0.0,0.0,3.513,10.321,0.0,0.0,3.513,1709.498,1660.843
2017-09-01 11:00:00,55.0,0,3,35,59.7,79.0,67.9,30.142,31.76,0.0,0,67.9,78.542,69.678,53.382,-1.911,1.549,-0.126,-0.64,0.021,31.76,0.0,-0.639,-0.272,-0.482,0.147,0.0,0.0,0.0,0.0,3.54,10.327,0.0,0.0,3.54,1709.498,1660.87
2017-09-01 11:10:00,46.0,0,1,35,60.7,79.0,67.9,30.142,31.76,0.0,0,67.9,78.542,69.785,53.836,-1.649,2.253,-0.107,-0.548,0.018,31.76,0.0,-0.548,-0.233,-0.313,0.546,0.0,0.0,0.0,0.0,3.565,10.334,0.0,0.0,3.565,1709.498,1660.895
2017-09-01 11:20:00,70.0,1,12,35,60.7,79.0,67.9,30.135,31.76,0.0,0,67.9,78.542,69.785,53.836,-1.397,1.964,-0.091,-0.472,0.009,31.76,0.0,-0.472,-0.197,-0.267,0.48,0.0,0.0,0.0,0.0,3.59,10.34,0.0,0.0,3.59,1709.498,1660.92
2017-09-01 11:30:00,57.0,0,9,36,61.7,79.0,67.8,30.147,31.76,0.0,0,67.8,78.617,69.795,54.189,-0.336,2.635,-0.077,-0.484,0.019,31.76,0.0,-0.484,-0.104,-0.205,0.761,0.0,0.0,0.0,0.0,3.615,10.346,0.0,0.0,3.615,1709.498,1660.945
2017-09-01 11:40:00,107.0,0,1,36,64.7,79.0,67.4,30.147,31.76,0.0,0,67.4,78.617,69.73,55.113,-0.285,4.993,-0.065,-0.78,0.016,31.76,0.0,-0.78,-0.088,-0.234,1.493,0.0,0.0,0.0,0.0,3.639,10.353,0.0,0.0,3.639,1709.498,1660.97
2017-09-01 11:50:00,55.0,0,1,36,66.7,79.0,67.0,30.148,31.76,0.0,0,67.0,78.617,69.56,55.57,-0.241,6.067,-0.055,-1.019,0.015,31.76,0.0,-1.019,-0.074,-0.345,1.694,0.0,0.0,0.0,0.0,3.66,10.359,0.0,0.0,3.66,1709.498,1660.991
2017-09-01 12:00:00,46.0,0,0,36,68.7,79.0,66.9,30.15,31.76,0.0,0,66.9,78.617,69.696,56.29,-0.204,6.983,-0.047,-0.949,0.014,31.76,0.0,-0.949,-0.063,-0.16,2.104,0.0,0.0,0.0,0.0,3.679,10.365,0.0,0.0,3.679,1709.498,1661.01
2017-09-01 12:10:00,85.0,0,0,37,69.7,79.0,66.6,30.15,31.76,0.0,0,66.6,78.693,69.516,56.403,0.779,6.823,-0.039,-1.081,0.012,31.76,0.0,-1.081,0.019,-0.305,1.879,0.0,0.0,0.0,0.0,3.697,10.371,0.0,0.0,3.697,1709.498,1661.028
2017-09-01 12:20:00,72.0,0,0,37,71.7,79.0,66.1,30.147,31.76,0.0,0,66.1,78.693,69.26,56.706,0.659,7.581,-0.033,-1.372,0.008,31.76,0.0,-1.372,0.016,-0.495,1.859,0.0,0.0,0.0,0.0,3.713,10.378,0.0,0.0,3.713,1709.498,1661.044
2017-09-01 12:30:00,50.0,0,0,37,72.7,79.0,65.8,30.135,31.76,0.0,0,65.8,78.693,69.084,56.801,0.557,7.284,-0.028,-1.438,-0.005,31.76,0.0,-1.438,0.013,-0.588,1.64,0.0,0.0,0.0,0.0,3.726,10.384,0.0,0.0,3.726,1709.498,1661.056
2017-09-01 12:40:00,61.0,0,1,38,72.7,79.0,65.9,30.135,31.76,0.0,0,65.9,78.77,69.184,56.897,1.409,6.214,-0.024,-1.12,-0.005,31.76,0.0,-1.12,0.084,-0.394,1.501,0.0,0.0,0.0,0.0,3.736,10.39,0.0,0.0,3.736,1709.498,1661.067
2017-09-01 12:50:00,65.0,0,0,38,71.7,79.0,65.9,30.145,31.76,0.0,0,65.9,78.77,69.06,56.514,1.192,4.33,-0.02,-0.947,0.005,31.76,0.0,-0.947,0.071,-0.448,0.915,0.0,0.0,0.0,0.0,3.747,10.397,0.0,0.0,3.747,1709.498,1661.078
2017-09-01 13:00:00,83.0,0,0,38,71.7,79.0,66.2,30.149,31.76,0.0,0,66.2,78.77,69.36,56.802,1.008,3.675,-0.017,-0.524,0.008,31.76,0.0,-0.524,0.06,-0.1,1.045,0.0,0.0,0.0,0.0,3.758,10.403,0.0,0.0,3.758,1709.498,1661.089
2017-09-01 13:10:00,53.0,0,0,38,69.7,79.0,66.6,30.149,31.76,0.0,0,66.6,78.77,69.516,56.403,0.854,1.347,-0.015,-0.077,0.007,31.76,0.0,-0.077,0.051,0.067,0.546,0.0,0.0,0.0,0.0,3.772,10.409,0.0,0.0,3.772,1709.498,1661.102
2017-09-01 13:20:00,109.0,0,1,38,71.7,79.0,67.0,30.146,31.77,0.01,0,67.0,78.77,70.16,57.57,0.724,3.18,-0.012,0.309,0.003,31.77,0.01,0.309,0.043,0.679,1.62,0.01,0.01,0.01,0.0,3.788,10.416,0.01,0.0,3.788,1709.498,1661.118
2017-09-01 13:30:00,47.0,5,5,38,71.7,79.0,67.1,30.142,31.77,0.008,0,67.1,78.77,70.26,57.666,0.613,2.768,-0.01,0.354,-0.001,31.77,0.008,0.354,0.036,0.676,1.49,0.01,0.01,0.01,0.0,3.806,10.422,0.01,0.0,3.806,1709.498,1661.137
2017-09-01 13:40:00,61.0,0,5,38,70.7,79.0,67.0,30.142,31.77,0.007,0,67.0,78.77,70.037,57.18,0.519,1.498,-0.009,0.215,-0.001,31.77,0.007,0.215,0.031,0.384,0.851,0.01,0.01,0.01,0.0,3.826,10.428,0.01,0.0,3.826,1709.498,1661.156
2017-09-01 13:50:00,69.0,0,1,39,69.7,79.0,67.2,30.138,31.77,0.006,0,67.2,78.849,70.116,56.977,1.327,0.317,-0.007,0.357,-0.004,31.77,0.006,0.357,0.096,0.385,0.512,0.01,0.01,0.01,0.0,3.844,10.435,0.01,0.0,3.844,1709.498,1661.175
